Session.Start.Date,partido,tiempo,Session.Start,Session.End,Evento,Tag.Notes,Tag.Start,Tag.End,Tag.Duration.(secs),Calificaciondelevento,coord.final,Jugador.2,Jugador.1,coord.inicial,Subevento,Optional.Column,segundos,remate-Gol,remate-Fuera,remate-Al-arco,remate-Interceptado,remate-Cabeza,pase-Asistencia,pase-Completado,pase-Interceptado,pase-Fuera,pase-Inteligente,centro-Asistencia,centro-Completado,centro-Interceptado,centro-Bloqueado,centro-Fuera,duelo-Aereo-Perdido,duelo-Aereo-Ganado,duelo-Disputa-suelo-Perdida,duelo-Disputa-suelo-Ganada,duelo-Gambeta-contra-Ganada,duelo-Gambeta-contra-Perdida,duelo-Gambeta-favor-Perdida,duelo-Gambeta-favor-Ganada,duelo-Pivote-Perdido,duelo-Pivote-Ganado,falta-Cometida,falta-Recibida,falta-Penal-cometido,falta-Penal-recibido,falta-Offside,falta-Tarjeta-amarilla,falta-Tarjeta-roja,recuperacion-Robo,recuperacion-Encontrada,recuperacion-Intercepcion-suelo,recuperacion-Intercepcion-aereo,recuperacion-Intercepcion-anticipo,recuperacion-Disputa-suelo,parado-Lateral-interceptado,parado-Lateral-completado,parado-Corner-interceptado,parado-Corner-completado,parado-Tiro-libre-incompleto,parado-Tiro-libre-completado,perdida-Gambeta-favor,perdida-Robo,perdida-Intercepcion,perdida-Error-tecnico,perdida-Balon-fuera,perdida-Situacion-rival,perdida-Atajada,arquero-Gol-rival,arquero-Gol-rival-atajable,arquero-Atajada,arquero-Intercepcion-aerea,arquero-Intercepcion,arquero-Anticipo,arquero-Saque-mano,arquero-Saque-pie,arquero-Saque-meta,coord.final.num,coord.inicial.x,coord.final.x,coord.inicial.y,coord.final.y
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:41:33,01:41:33,0.0,,"100,82",5,2.0,"118,99",corto,,6093.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,117.71957210312688,99.62961002401491,98.6537954416907,82.1817618161275
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:41:36,01:41:36,0.0,,"157,41",3,5.0,"95,71",medio,,6096.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,94.99541547677244,157.2451367815956,70.63701221408641,40.82020417834356
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:41:37,01:41:37,0.0,,"143,13",11,3.0,"146,16",corto,,6097.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,146.1235948909527,143.45089152237193,15.61121146865711,12.869719398301854
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:41:42,01:41:42,0.0,,"214,98",9,11.0,"156,94",medio,,6102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,156.27013038172777,214.49323320856712,94.35050050310547,97.99941576107926
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:41:42,01:41:42,0.0,,"216,91",9,11.0,"176,81",interceptado,,6102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,175.61657231031938,215.5395075725023,81.2749996608525,90.90095863864018
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:41:46,01:41:46,0.0,,,,7.0,"190,81",hecha,,6106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190.20766852132314,,80.56699195440859,
2022/03/23,Boca,completo ,10:52:58,13:12:50,sustitucion,,01:42:53,01:42:53,0.0,,,,9.0,,,,6173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,sustitucion,,01:42:18,01:42:18,0.0,,,,11.0,,,,6138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:43:14,01:43:14,0.0,,,,22.0,"108,72",intercepcion aereo,,6194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108.4292350656628,,72.30131668882838,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:43:15,01:43:15,0.0,,"101,122",4,22.0,"126,92",corto,,6195.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,125.53668293072025,101.17604248185206,92.43648933697544,122.11407989996124
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:43:20,01:43:20,0.0,,"244,123",19,4.0,"113,122",largo,,6200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,113.23887580820411,243.86852266943353,121.73608189359125,123.41007421245214
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:43:24,01:43:24,0.0,,"211,71",10,19.0,"239,25",corto,,6204.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,238.74511751106846,210.71979968184502,25.239894923664874,70.50805656792046
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:43:25,01:43:25,0.0,,,,19.0,"256,32",interceptado,,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,256.216287643169,,31.640232629490747,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:22,01:44:22,0.0,,"8,101",6,1.0,"31,91",s arquero pie,,6262.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,31.46079223803232,7.593669887639754,91.07001375916087,101.09575254850952
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:24,01:44:24,0.0,,"20,83",2,6.0,"0,101",corto,,6264.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,19.967480649707703,101.05818875785639,82.78606545455591
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:27,01:44:27,0.0,,"45,148",4,2.0,"19,68",medio,,6267.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,18.59299291599894,45.21700967132405,68.28132496089016,148.0060306208512
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:40,01:44:40,0.0,,"58,90",5,4.0,"61,154",corto,,6280.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,61.10856942707835,57.5065730639988,154.40738252958016,90.12202967845906
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:44,01:44:44,0.0,,"122,77",8,5.0,"73,70",corto,,6284.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,72.85364782845343,122.17303624635247,70.34129170356735,76.78869149489584
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:45,01:44:45,0.0,,"121,128",4,8.0,"111,86",corto,,6285.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,110.89254169806613,120.67381134966895,85.82315359555945,127.7149987968825
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:47,01:44:47,0.0,,"173,90",8,4.0,"101,141",corto,,6287.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,100.8699759408925,172.65208851304874,141.1214022049009,90.02078323283723
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:44:52,01:44:52,0.0,,"251,137",7,8.0,"144,160",largo,,6292.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.0,144.09122831217255,250.72280098180784,159.99687321959664,136.74777856952988
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:44:54,01:44:54,0.0,,,,8.0,"152,138",balon afuera fondo,,6294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,152.4142736558163,,137.7701027709915,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:45:27,01:45:27,0.0,,,,4.0,"145,153",lateral corto,,6327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,144.67793447005283,,153.07581347395805,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:45:31,01:45:31,0.0,,"153,126",7,4.0,"159,130",corto,,6331.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,159.18904658129293,152.8735820913129,129.832481095803,125.52562251391944
2022/03/23,Boca,completo ,10:52:58,13:12:50,falta,,01:45:34,01:45:34,0.0,,,,7.0,"102,154",recibida,,6334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,101.81413994773429,,154.39852936507663,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:45:38,01:45:38,0.0,,,,7.0,"118,124",tiro libre,,6338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,118.21322559359814,,123.64408703211015,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:45:57,01:45:57,0.0,,"177,22",3,5.0,"115,148",medio,,6357.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,114.80050766832117,177.47758997368686,147.51212863792267,22.077070787626756
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:45:58,01:45:58,0.0,,"149,4",5,7.0,"126,64",medio,,6358.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,126.408470056906,148.91208332389397,64.200562935201,3.6213020787260035
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:45:59,01:45:59,0.0,,"217,15",19,5.0,"165,34",corto,,6359.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,164.62022731051968,216.70322153397748,34.13014797924709,15.136999226265734
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:01,01:46:01,0.0,,"214,77",22,19.0,"192,68",corto,,6361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,191.97348358671553,213.84830235295675,67.60032137053642,77.29735796975088
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:03,01:46:03,0.0,,"216,68",10,22.0,"189,77",corto,,6363.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,189.20856926800911,216.1301108182711,77.20712626472006,68.23226351201342
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:46:04,01:46:04,0.0,,,,10.0,"204,99",interceptado,,6364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,204.1952777248727,,98.96190187022634,
2022/03/23,Boca,completo ,10:52:58,13:12:50,recuperacion,,01:46:10,01:46:10,0.0,,,,6.0,"171,29",intercepcion anticipo,,6370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,171.28579984974732,,29.31298137486437,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:11,01:46:11,0.0,,"157,23",19,6.0,"167,5",corto,,6371.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,166.78070112468407,157.12798796762718,4.708420365551227,22.86979990767075
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:15,01:46:15,0.0,,"148,73",5,19.0,"172,13",corto,,6375.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,172.4553060137024,147.85174285955702,13.016123477669986,73.2295818310587
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:17,01:46:17,0.0,,"221,99",22,5.0,"164,67",medio,,6377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,163.65278570714176,221.22065732188145,67.1001590623987,99.0319801913221
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:18,01:46:18,0.0,,"172,98",10,22.0,"186,85",corto,,6378.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,185.9945114332092,172.2515114369911,85.02647527119323,98.28101952550236
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:22,01:46:22,0.0,,"195,125",7,10.0,"162,86",medio,,6382.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,162.35916915360318,195.23643704471976,85.93720773548223,125.05133115751214
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:46:22,01:46:22,0.0,,,,10.0,"166,97",interceptado,,6382.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,165.8682257728623,,97.08425332207943,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:46:24,01:46:24,0.0,,,,,,lateral corto,,6384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:30,01:46:30,0.0,,"175,158",7,4.0,"204,127",corto,,6390.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,204.4606231211532,174.79956364348263,127.45011576496711,158.20142514035578
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:36,01:46:36,0.0,,"207,129",10,19.0,"219,141",corto,,6396.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,219.36441328159037,207.36740426755767,140.9249718735432,129.266140545048
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:31,01:46:31,0.0,,"163,137",8,7.0,"178,126",corto,,6391.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,177.6941073722548,162.7052655811632,125.92470461356686,137.0278318206809
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:35,01:46:35,0.0,,"213,138",19,8.0,"150,135",corto,,6395.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,150.2737506092998,213.12669867643484,134.67560824198262,137.53497275859402
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:38,01:46:38,0.0,,"177,134",7,10.0,"185,141",corto,,6398.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,185.07526109561644,177.26771066083836,141.37472878016416,133.87827545726404
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:39,01:46:39,0.0,,"114,118",2,7.0,"157,140",corto,,6399.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,157.15587452347899,113.50547289952289,140.18908585810297,118.09924836631717
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:40,01:46:40,0.0,,"165,70",10,2.0,"113,154",corto,,6400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,113.46621670412594,164.84860599745681,154.42750746753129,70.05002489337849
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:43,01:46:43,0.0,,"106,29",4,10.0,"143,91",medio,,6403.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,143.27933983304064,105.92266600323863,91.05921161575333,29.222932658170706
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:46,01:46:46,0.0,,"90,63",2,4.0,"92,38",corto,,6406.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,92.38275259844383,90.1399733393946,37.79106707559241,62.60408333573213
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:48,01:46:48,0.0,,"157,77",8,2.0,"116,65",corto,,6408.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,115.52662121036667,157.46270904473576,64.86598698994305,76.86044876361015
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:46:50,01:46:50,0.0,,"101,126",7,5.0,"126,82",medio,,6410.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,125.82766925506101,101.34410279345256,81.52549605293055,125.63421503829238
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:47:03,01:47:03,0.0,,"236,139",19,7.0,"112,149",largo,,6423.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,112.40963402011363,235.85352926470213,148.90201587803307,138.5018960072682
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:47:09,01:47:09,0.0,,"221,148",7,19.0,"237,144",medio,,6429.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.0,236.85268899892873,220.6836752821223,144.10292404112607,148.06743151898598
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:47:44,01:47:44,0.0,,,,7.0,"245,128",balon afuera lateral,,6464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,244.97636703744536,,128.49370228755097,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:47:46,01:47:46,0.0,,,,4.0,"186,127",lateral largo,,6466.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,186.3445869957899,,127.3172039599327,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pase,,01:47:46,01:47:46,0.0,,"256,76",22,4.0,"242,144",medio,,6466.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,242.2289726635632,255.651362604417,144.05816916648774,75.90052621271582
2022/03/23,Boca,completo ,10:52:58,13:12:50,perdida,,01:47:50,01:47:50,0.0,,,,4.0,"266,131",balon afuera lateral,,6470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,265.7948868711312,,130.7271131563142,
2022/03/23,Boca,completo ,10:52:58,13:12:50,pelota parada,,01:48:01,01:48:01,0.0,,"257,118",22,4.0,"259,151",lateral corto,,6481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,258.6393958662196,256.59600244505685,151.34850164424174,118.48748763691468
